CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
7034720,2015,2016-06-14,2708,2015-07-07,1710,47175,SALIN,2,5,6,2708,0,0,0,,0,,"E ALISAL ST","WOOD ST",15.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.63545073,36.673705339999998
7034801,2015,2015-08-28,2708,2015-07-01,2021,30350,,3,5,6,2708,0,0,0,,0,012,"EAST LAUREL DR","KENNETH AV",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,3,A,-,09,21802,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,-,,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.61494988,36.676060079999999
7034805,2015,2015-12-10,2708,2015-07-01,2307,76992,,3,5,6,2708,0,0,0,,0,,"GAVIOTA DR","TORONA WY",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,1,5,A,-,03,22350,,N,A,C,A,A,H,-,C,D,0,,,,,Y,Y,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.59928995999999,36.686420030000001
7034833,2015,2015-09-10,2708,2015-07-30,1018,49280,,4,5,6,2708,0,0,0,,0,010,"E MARKET","KINGS ST",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,22450,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.63903000000001,36.677280080000003
7034837,2015,2015-08-28,2708,2015-07-18,1804,30349,SALIN,6,5,6,2708,0,0,0,,0,,"NORTH MAIN ST","CHAPARRAL ST",100.00,N,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,-,,1,0,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65297295000001,36.704301399999999
7034861,2015,2016-06-14,2708,2015-07-17,2143,18925,,5,5,6,2708,0,0,0,,0,005,"EAST LAUREL DR","NOICE DR",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,A,C,A,A,H,-,C,D,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65084989,36.699130070000002
7034976,2015,2015-08-22,2708,2015-07-28,1119,13102,MUNIC,2,5,6,2708,0,0,0,,0,008,"MARKET WY","SOLEDAD ST",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,3,A,-,01,23153,A,F,H,B,F,A,H,-,A,D,0,Y,,,,Y,Y,-,,0,2,0,0,2,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65222989,36.678030040000003
7034980,2015,2015-08-22,2708,2015-07-29,2147,06235,,3,5,6,2708,0,0,0,,0,012,"GARNER AV","TOWT ST",0.00,,Y,A,-,N,,,,,,,,,,,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,C,D,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.61185997,36.682490039999998
7034987,2015,2015-08-22,2708,2015-07-26,1801,84535,SALIN,7,5,6,2708,0,0,0,,0,010,"EAST MARKET ST","CARR AV",0.00,,Y,A,-,N,,,,,,,,,,,3,0,2,2,A,-,09,21802,A,N,-,C,A,A,H,-,A,A,0,,,,,Y,,-,,0,1,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.63548986000001,36.676920109999998
7034991,2015,2015-08-22,2708,2015-07-05,1845,47175,SALIN,7,5,6,2708,0,0,0,,0,,"BORONDA RD","HEMINGWAY DR",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,-,,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.60973995000001,36.712210079999998
7008317,2015,2015-08-13,2706,2015-07-15,1532,320,2706,3,5,4,2706,0,0,0,,0,002,"TYLER ST","DEL MONTE AV",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.89317991,36.600770109999999
7008403,2015,2015-08-05,2706,2015-07-13,0923,590,2706,1,5,4,2706,0,0,0,,0,002,"FREMONT ST","CAMINO AGUAJITO",183.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.88310344999999,36.593886529999999
7008431,2015,2015-08-05,2706,2015-07-17,1519,320,2706,5,5,4,2706,0,0,0,,0,002,"SOLEDAD DR","PACIFIC ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.90286998000001,36.58425003
7008435,2015,2015-08-05,2706,2015-07-20,1154,142,2706,1,5,4,2706,0,0,0,,0,002,"LOGAN LN","MARTIN ST",75.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,04,21703,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,08,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.89901737,36.5936308
7011118,2015,2015-08-04,2706,2015-07-24,1554,939,2706,5,5,4,2706,0,0,0,,0,002,"DEL MONTE AV","CALLE PRINCIPAL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,M,94,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.89461996,36.601010019999997
7011364,2015,2015-09-19,2708,2015-08-03,1704,56525,2708,1,5,6,2708,0,0,0,,0,008,"W ALISAL ST","CHURCH ST",94.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,3,A,-,09,21804,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65824651,36.673338970000003
7011368,2015,2015-09-19,2708,2015-08-08,1739,15945,,6,5,6,2708,0,0,0,,0,,PACIFIC,"DEL MONTE AV",465.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,,N,C,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.61339878,36.689436790000002
7011376,2015,2015-09-19,2708,2015-08-07,1645,30433,,5,5,6,2708,0,0,0,,0,,"JOHN ST",MCGOWAN,70.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.62404847000001,36.670353130000002
7011407,2015,2015-09-29,2708,2015-08-10,1334,7904,2,1,5,6,2708,0,0,0,,0,002,"NORTH MAIN ST","HARDEN PKWY",1000.00,S,N,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,09,21804,A,N,D,C,A,A,H,-,A,-,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65399480000001,36.710577069999999
7011411,2015,2015-09-29,2708,2015-08-11,1710,18925,,2,5,6,2708,0,0,0,,0,005,"EAST ALVIN DR","MARIN AV",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.6328099,36.704000049999998
7011413,2015,2015-09-21,2708,2015-08-01,1229,13102,MUNIC,6,5,6,2708,0,0,0,,0,007,"GEIL ST","SOUTH MAIN ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65675994,36.665420040000001
7011415,2015,2015-09-29,2708,2015-08-18,2051,76997,2708,2,5,6,2708,0,0,0,,0,002,"HARDEN PKWY","REGENCY CIR",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,4,3,A,-,03,22350,,N,D,C,A,A,H,-,C,D,0,,,,,Y,,-,"- ",3,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.64925986,36.71347008
7011419,2015,2015-09-19,2708,2015-08-10,0840,53260,,1,5,6,2708,0,0,0,,0,012,"TOWT ST","EAST MARKET ST",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,07,21658,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.62160987,36.676710030000002
7011423,2015,2015-09-19,2708,2015-08-01,0913,75635,SALIN,6,5,6,2708,0,0,0,,0,,"EAST BLANCO RD","PAJARO ST",900.00,E,N,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,01,23152,A,N,A,I,A,A,H,-,A,D,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65476989,36.654419240000003
7011424,2015,2015-09-29,2708,2015-08-07,1921,30433,,5,5,6,2708,0,0,0,,0,012,"EAST MARKET ST","TOWT ST",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,4,3,A,-,12,22450,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,1,1,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.62160987,36.676710030000002
7011427,2015,2015-09-19,2708,2015-08-06,1451,34263,,4,5,6,2708,0,0,0,,0,012,"EAST MARKET ST","EUCALYPTUS DR",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,1,2,A,-,12,22450,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.62343998,36.677149999999997
7011431,2015,2015-09-19,2708,2015-08-09,2304,30348,,7,5,6,2708,0,0,0,,0,005,"WEST LAUREL DR","ADAMS ST",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,3,A,-,01,23152,A,F,A,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.66245999,36.698010089999997
7011435,2015,2015-09-19,2708,2015-08-01,0521,53268,,6,5,6,2708,0,0,0,,0,010,"EAST MARKET ST","SHORT ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,B,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.62889997000001,36.676380100000003
7011439,2015,2015-09-29,2708,2015-08-08,0555,25182,,6,5,6,2708,0,0,0,,0,,"EAST LAUREL DR","CONSTITUTION BL",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,3,2,A,-,09,21453,C,N,D,C,A,A,H,-,B,A,0,,,,,Y,,A,07,0,0,3,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.63230994,36.694490109999997
7011940,2015,2015-08-10,9730,2015-07-19,2000,020233,,7,2,9,2700,0,2,4,,1,073,"SAN MIGUEL CANYON RD","ECHO VALLEY RD",528.00,S,N,A,-,N,,,,,,,,,,Y,4,0,2,1,A,-,01,23152,A,N,F,I,A,A,H,-,A,D,0,,,,,Y,Y,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",36.820480000000003,-121.67298,MONTEREY,UNINCORPORATED,-121.67292946000001,36.820285509999998
7011944,2015,2015-08-10,9730,2015-07-15,1639,017803,,3,2,9,2700,0,3,5,,2,004,"OLD STAGE RD","ENCINAL RD",1056.00,N,N,B,-,N,,,,,,,,,,Y,4,0,1,1,A,-,08,22107,,N,F,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.627549999999999,-121.53453,MONTEREY,UNINCORPORATED,-121.53351637,36.627666179999999
7011948,2015,2015-08-10,9730,2015-07-18,2119,020970,,6,2,9,2700,0,2,4,,1,073,"SAN MIGUEL CANYON RD","PARADISE RD",246.00,S,N,A,-,N,,,,,,,,,,Y,4,0,2,1,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",36.822899999999997,-121.67449999999999,MONTEREY,UNINCORPORATED,-121.67547973000001,36.824558529999997
7011992,2015,2015-08-11,9730,2015-07-14,0150,019100,,2,3,9,2700,0,3,5,,2,007,"MORO RD","TUSTIN RD",528.00,N,N,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,03,22350,,N,E,I,A,A,H,-,D,D,0,,,,,Y,,A,08,0,1,0,0,0,0,0,0,0,"- ","- ",36.808970000000002,-121.64752,MONTEREY,UNINCORPORATED,-121.64765441999999,36.808913359999998
7012004,2015,2015-11-12,9730,2015-06-03,1820,020701,,3,2,9,2700,0,2,4,,1,023,"CARMEL VALLEY RD","RANCHO SAN CARLOS RD",800.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,01,23152,A,M,C,C,A,A,H,-,A,D,0,,,,,Y,Y,A,08,0,0,1,0,0,0,0,0,0,"- ","- ",36.540059999999997,-121.86756,MONTEREY,UNINCORPORATED,-121.86795563,36.540003970000001
7014507,2015,2015-08-19,9730,2015-07-23,0630,016537,,4,1,9,2700,0,3,5,,2,004,"OLD STAGE RD","CALLE EL ROSARIO",1584.00,S,N,A,-,N,,,,,,,,,,Y,4,0,4,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,4,0,0,0,0,0,0,"- ","- ",36.639679999999998,-121.54255999999999,MONTEREY,UNINCORPORATED,-121.54260106,36.640508650000001
7014519,2015,2015-08-19,9730,2015-07-26,1622,019745,,7,2,9,2700,0,2,4,,1,073,"SAN MIGUEL CANYON RD","PARADISE RD",25.00,S,N,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,2,0,0,0,0,0,0,"- ","- ",36.825000000000003,-121.6758,MONTEREY,UNINCORPORATED,-121.67577644000001,36.82511684
7014523,2015,2017-01-13,9730,2015-07-27,1559,020576,,1,2,9,2700,0,1,3,,1,068,"RT 68","PASADERA DR",900.00,E,N,A,-,Y,MON,5,68,-,-,10.080,H,-,W,Y,3,0,2,3,A,-,05,21460,A,N,B,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,1,1,0,0,0,0,0,0,"- ","- ",36.567950000000003,-121.77579,MONTEREY,UNINCORPORATED,-121.77537135999999,36.568130979999999
7014535,2015,2017-01-28,9730,2015-07-25,0455,020391,,6,3,9,2700,0,1,3,,1,072,"RT 156","MONTE DEL LAGO",35.00,E,N,A,-,Y,MON,5,156,-,-,1.280,H,-,W,Y,2,0,1,2,A,-,12,22450,A,N,D,C,A,A,H,-,C,A,1,,,,Y,Y,,A,01,1,0,0,0,0,0,0,0,0,"- ","- ",36.771279999999997,-121.73354999999999,MONTEREY,UNINCORPORATED,-121.73385602,36.771194729999998
7014558,2015,2015-08-28,2712,2015-07-24,2208,731,2712,5,5,3,2712,0,0,0,,0,001,"PATTON PKWY","CRESCENT ST",830.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,1,A,-,01,23152,A,F,A,I,A,A,H,-,C,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MARINA,-121.80119999999999,36.676169999999999
7015800,2015,2015-08-17,9730,2015-07-20,1820,019700,,1,2,9,2700,0,3,5,,2,007,"CASTROVILLE BL","ELKHORN RD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,1,A,-,12,22450,A,N,E,I,A,A,H,-,A,D,0,,,,,Y,,D,22,0,1,1,0,0,0,0,0,0,"- ","- ",36.47439,-121.43125000000001,MONTEREY,UNINCORPORATED,-121.72037993000001,36.795650010000003
7015804,2015,2015-08-27,9730,2015-07-21,0600,015160,,2,1,9,2700,0,3,5,,2,006,"NASHUA RD","COOPER RD",5808.00,N,N,B,-,N,,,,,,,,,,N,4,0,1,2,D,-,00,,,N,B,C,A,A,H,-,A,D,0,,,,Y,Y,,-,"- ",0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.74105086,36.716069990000001
7015859,2015,2016-12-22,9730,2015-07-20,1657,014800,,1,2,9,2700,0,1,2,,1,030,"RT 101","SOLEDAD BRIDGE NORTH",100.00,S,N,A,-,Y,MON,5,101,-,-,62.680,H,-,S,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,1,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.40795,-121.31895,MONTEREY,UNINCORPORATED,-121.3373211,36.43137368
7015892,2015,2015-08-20,9730,2015-07-25,0320,20701,,6,3,9,2700,0,2,4,,1,073,"SAN MIGUEL CANYON RD","HAMBEY LN",250.00,N,N,A,-,N,,,,,,,,,,Y,2,0,2,1,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,,Y,,A,07,1,0,1,0,0,0,0,0,0,"- ","- ",36.838909999999998,-121.68432,MONTEREY,UNINCORPORATED,-121.68434293,36.838822929999999
7015896,2015,2017-01-28,9730,2015-07-17,1307,020419,,5,1,9,2700,0,1,3,,1,066,"RT 183","DAVIS RD",750.00,W,N,A,-,Y,MON,5,183,-,R,2.050,H,-,S,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.67679181,36.685183430000002
7015904,2015,2015-08-20,9730,2015-07-18,0745,018179,,6,1,9,2700,0,2,4,,1,073,"SAN MIGUEL CANYON RD","MORO RD",40.00,S,N,B,-,N,,,,,,,,,,Y,2,0,2,2,A,-,05,21460,A,N,D,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,1,0,1,0,0,0,0,0,2,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.66665007,36.802575590000004
7047923,2015,2015-09-11,2712,2015-08-12,2244,717,2712,3,5,3,2712,0,0,0,,0,001,"RESERVATION RD","DEL MONTE BL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21453,C,N,B,C,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MARINA,-121.79972999,36.687700100000001
7048738,2015,2015-09-16,2711,2015-08-20,1734,4141,2711,4,5,3,2711,0,0,0,,0,001,"GABILAN DR","VISTA DE SOLEDAD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,3,2,A,-,12,22450,,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,08,0,2,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SOLEDAD,-121.33081998999999,36.436480009999997
7048916,2015,2016-01-04,2711,2015-08-22,1829,7944,2711,6,5,3,2711,0,0,0,,0,001,"FRONT ST","MIRADA ST",0.00,,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,04,21703,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SOLEDAD,,
7049762,2015,2015-09-11,2706,2015-07-16,2110,814,MPD,4,5,4,2706,0,0,0,,0,002,"MUNRAS AV","VIA BUENA VISTA",74.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,A,0,Y,,,,Y,Y,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.90059916,36.585386339999999
7052174,2015,2015-09-22,2706,2015-08-04,1108,505,2706,2,5,4,2706,0,0,0,,0,003,"NORTH FREMONT ST","RAMONA AV",145.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,3,A,-,03,22350,,N,-,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.85674492,36.597133730000003
7052178,2015,2015-09-30,2706,2015-08-11,1651,123,MPD,2,5,4,2706,0,0,0,,0,001,"SCOTT ST","PACIFIC ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,08,0,0,1,0,0,0,1,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.89536997,36.603180070000001
7052182,2015,2015-09-22,2706,2015-08-22,2231,103,,6,5,4,2706,0,0,0,,0,,"DEL MONTE AV","CASA VERDE WY",130.00,W,N,A,-,N,,,,,,,,,,Y,4,0,4,3,A,-,01,23152,A,N,C,A,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,0,4,0,0,0,0,0,0,"- ","- ",,,MONTEREY,MONTEREY,-121.86698794,36.601907580000002
7053938,2015,2015-09-19,2708,2015-05-01,1411,06235,,5,5,6,2708,0,0,0,,0,008,"MARKET WY","SOLEDAD ST",75.00,W,N,A,-,N,,,,,,,,,,N,4,0,2,3,A,-,03,22350,A,N,G,B,F,A,H,-,A,D,0,Y,,,,Y,Y,-,,0,0,2,0,2,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.65247255,36.678094889999997
7055537,2015,2015-09-26,2705,2015-03-06,1604,16316,10,5,5,3,2705,0,0,0,,0,002,"1ST ST","MESA VERDE RD",113.00,E,N,A,-,N,,,,,,,,,,Y,2,0,2,2,A,-,03,22350,,N,A,C,A,A,H,-,A,A,0,,,,,Y,,-,,1,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,"KING CITY",-121.11190132999999,36.200546099999997
7071935,2015,2017-01-17,2703,2015-08-29,2133,7248,2703,6,5,2,2703,0,0,0,,0,ALL,"5TH ST","RT 101",8.00,N,N,A,-,Y,MON,5,101,-,-,70.740,R,4,S,Y,4,0,1,2,A,-,09,21802,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ",SO,,,MONTEREY,GONZALES,-121.43692167,36.511620960000002
7072816,2015,2015-09-21,2708,2015-06-15,1553,8323,,1,5,6,2708,0,0,0,,0,,BORANDA,"MESQUITE DR",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,03,22350,,F,E,I,A,A,H,-,A,D,0,,,,,Y,,-,"- ",0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.59761987,36.697180099999997
7072844,2015,2015-09-21,2708,2015-06-29,2102,47175,,1,5,6,2708,0,0,0,,0,,"DAVIS RD","BARONDA CROSSING",680.00,N,N,A,-,N,,,,,,,,,,Y,3,0,2,1,A,-,03,22350,,N,E,I,A,A,G,-,C,A,0,,,,,Y,,-,,0,2,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,SALINAS,-121.66527936999999,36.721417090000003
7015908,2015,2016-06-14,9730,2015-07-26,0033,020903,,7,3,9,2700,0,2,4,,1,075,"SAN JUAN RD","TARPEY RD",528.00,W,N,A,-,N,,,,,,,,,,Y,4,0,2,1,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",36.869700000000002,-121.66849999999999,MONTEREY,UNINCORPORATED,-121.66878,36.868099999999998
7015912,2015,2016-12-22,9730,2015-07-20,1655,014800,,1,2,9,2700,0,1,2,,1,030,"RT 101","SOLEDAD BRIDGE NORTH",500.00,S,N,A,-,Y,MON,5,101,-,-,62.610,H,-,S,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,1,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.40795,-121.31895,MONTEREY,UNINCORPORATED,-121.33692856,36.430367179999998
7015916,2015,2017-01-14,9730,2015-07-22,1600,019529,,3,2,9,2700,0,1,3,,1,014,"RT 1","LIMEKILN CREEK",800.00,N,N,A,-,Y,MON,5,1,-,-,21.210,H,-,N,Y,3,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.52249415999999,36.009744429999998
7015920,2015,2017-01-13,9730,2015-07-21,0930,018350,,2,1,9,2700,0,1,3,,1,068,"RT 68","LAURELES GRADE",20.00,E,N,A,-,Y,MON,5,68,-,-,11.240,H,-,E,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.569659999999999,-121.75532,MONTEREY,UNINCORPORATED,-121.75533344999999,36.569644760000003
7057096,2015,2017-01-13,9730,2015-08-12,1745,19529,,3,2,9,2700,0,1,3,,1,024,"RT 68","SFB MORSE DR",50.00,W,N,A,-,Y,MON,5,68,-,-,2.230,H,-,E,Y,4,0,2,2,A,-,01,23152,A,N,C,C,A,A,H,-,A,D,0,,,,,Y,Y,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.92538002000001,36.598494019999997
